INDIC_SB,GEO,SIZEN,time,N_ENTERPRISE
V11110,MK,s_c10_f43,2018,836.0
V11110,MK,s_c10_f43,2019,822.0
V11110,MT,s_c10_f43,2008,108.0
V11110,MT,s_c10_f43,2009,160.0
V11110,MT,s_c10_f43,2010,101.0
V11110,MT,s_c10_f43,2011,124.0
V11110,MT,s_c10_f43,2012,140.0
V11110,MT,s_c10_f43,2013,160.0
V11110,MT,s_c10_f43,2014,140.0
V11110,MT,s_c10_f43,2015,127.0
V11110,MT,s_c10_f43,2016,126.0
V11110,MT,s_c10_f43,2017,93.0
V11110,MT,s_c10_f43,2018,120.0
V11110,MT,s_c10_f43,2019,164.0
V11110,NL,s_c10_f43,2005,3460.0
V11110,NL,s_c10_f43,2006,3555.0
V11110,NL,s_c10_f43,2007,3370.0
V11110,NL,s_c10_f43,2008,8310.0
V11110,NL,s_c10_f43,2009,8405.0
V11110,NL,s_c10_f43,2010,7057.0
V11110,NL,s_c10_f43,2011,7279.0
V11110,NL,s_c10_f43,2012,7101.0
V11110,NL,s_c10_f43,2013,6778.0
V11110,NL,s_c10_f43,2014,6308.0
V11110,NL,s_c10_f43,2015,6111.0
V11110,NL,s_c10_f43,2016,6071.0
V11110,NL,s_c10_f43,2017,6104.0
V11110,NL,s_c10_f43,2018,6290.0
V11110,NL,s_c10_f43,2019,6260.0
V11110,NO,s_c10_f43,2005,1670.0
V11110,NO,s_c10_f43,2006,1819.0
V11110,NO,s_c10_f43,2007,3391.0
V11110,NO,s_c10_f43,2008,3917.0
V11110,NO,s_c10_f43,2009,3953.0
V11110,NO,s_c10_f43,2010,3896.0
V11110,NO,s_c10_f43,2011,3946.0
V11110,NO,s_c10_f43,2012,4041.0
V11110,NO,s_c10_f43,2013,4119.0
V11110,NO,s_c10_f43,2014,4229.0
V11110,NO,s_c10_f43,2015,4267.0
V11110,NO,s_c10_f43,2016,4260.0
V11110,NO,s_c10_f43,2017,4366.0
V11110,NO,s_c10_f43,2018,4188.0
V11110,NO,s_c10_f43,2019,4406.0
V11110,PL,s_c10_f43,2005,9320.0
V11110,PL,s_c10_f43,2006,8859.0
V11110,PL,s_c10_f43,2007,8819.0
V11110,PL,s_c10_f43,2008,11559.0
V11110,PL,s_c10_f43,2009,9825.0
V11110,PL,s_c10_f43,2010,11049.0
V11110,PL,s_c10_f43,2011,12586.0
V11110,PL,s_c10_f43,2012,13317.0
V11110,PL,s_c10_f43,2013,13693.0
V11110,PL,s_c10_f43,2014,13575.0
V11110,PL,s_c10_f43,2015,12681.0
V11110,PL,s_c10_f43,2016,12839.0
V11110,PL,s_c10_f43,2017,11650.0
V11110,PL,s_c10_f43,2018,20949.0
V11110,PL,s_c10_f43,2019,22018.0
V11110,PT,s_c10_f43,2005,13193.0
V11110,PT,s_c10_f43,2006,13361.0
V11110,PT,s_c10_f43,2007,13376.0
V11110,PT,s_c10_f43,2008,13206.0
V11110,PT,s_c10_f43,2009,12277.0
V11110,PT,s_c10_f43,2010,11474.0
V11110,PT,s_c10_f43,2011,10747.0
V11110,PT,s_c10_f43,2012,9335.0
V11110,PT,s_c10_f43,2013,8566.0
V11110,PT,s_c10_f43,2014,8500.0
V11110,PT,s_c10_f43,2015,8733.0
V11110,PT,s_c10_f43,2016,8825.0
V11110,PT,s_c10_f43,2017,8937.0
V11110,PT,s_c10_f43,2018,9280.0
V11110,PT,s_c10_f43,2019,9645.0
V11110,RO,s_c10_f43,2005,7802.0
V11110,RO,s_c10_f43,2006,8971.0
V11110,RO,s_c10_f43,2007,10018.0
V11110,RO,s_c10_f43,2008,9794.0
V11110,RO,s_c10_f43,2009,10266.0
V11110,RO,s_c10_f43,2010,9058.0
V11110,RO,s_c10_f43,2011,9896.0
V11110,RO,s_c10_f43,2012,9631.0
V11110,RO,s_c10_f43,2013,9713.0
V11110,RO,s_c10_f43,2014,9325.0
V11110,RO,s_c10_f43,2015,9211.0
V11110,RO,s_c10_f43,2016,9421.0
V11110,RO,s_c10_f43,2017,9264.0
V11110,RO,s_c10_f43,2018,9388.0
V11110,RO,s_c10_f43,2019,10054.0
V11110,RS,s_c10_f43,2016,2233.0
V11110,RS,s_c10_f43,2017,2260.0
V11110,RS,s_c10_f43,2018,2343.0
V11110,RS,s_c10_f43,2019,2362.0
V11110,SE,s_c10_f43,2005,926.0
V11110,SE,s_c10_f43,2006,2440.0
V11110,SE,s_c10_f43,2007,2510.0
V11110,SE,s_c10_f43,2008,5751.0
V11110,SE,s_c10_f43,2009,5909.0
V11110,SE,s_c10_f43,2010,6086.0
V11110,SE,s_c10_f43,2011,6266.0
V11110,SE,s_c10_f43,2012,6287.0
V11110,SE,s_c10_f43,2013,6305.0
V11110,SE,s_c10_f43,2014,5891.0
V11110,SE,s_c10_f43,2015,6415.0
V11110,SE,s_c10_f43,2016,6565.0
V11110,SE,s_c10_f43,2017,6682.0
V11110,SE,s_c10_f43,2018,6726.0
V11110,SE,s_c10_f43,2019,6646.0
V11110,SI,s_c10_f43,2005,1479.0
V11110,SI,s_c10_f43,2006,1570.0
V11110,SI,s_c10_f43,2007,1638.0
V11110,SI,s_c10_f43,2008,1885.0
V11110,SI,s_c10_f43,2009,1817.0
V11110,SI,s_c10_f43,2010,1702.0
V11110,SI,s_c10_f43,2011,1662.0
V11110,SI,s_c10_f43,2012,1651.0
V11110,SI,s_c10_f43,2013,1602.0
V11110,SI,s_c10_f43,2014,1664.0
V11110,SI,s_c10_f43,2015,1721.0
V11110,SI,s_c10_f43,2016,1760.0
V11110,SI,s_c10_f43,2017,1757.0
V11110,SI,s_c10_f43,2018,1862.0
V11110,SI,s_c10_f43,2019,2026.0
V11110,SK,s_c10_f43,2005,823.0
V11110,SK,s_c10_f43,2006,976.0
V11110,SK,s_c10_f43,2007,1103.0
V11110,SK,s_c10_f43,2008,4179.0
V11110,SK,s_c10_f43,2009,2918.0
V11110,SK,s_c10_f43,2010,2312.0
V11110,SK,s_c10_f43,2011,1974.0
V11110,SK,s_c10_f43,2012,1910.0
V11110,SK,s_c10_f43,2013,1435.0
V11110,SK,s_c10_f43,2014,2790.0
V11110,SK,s_c10_f43,2015,3214.0
V11110,SK,s_c10_f43,2016,2175.0
V11110,SK,s_c10_f43,2017,2274.0
V11110,SK,s_c10_f43,2018,1963.0
V11110,SK,s_c10_f43,2019,1945.0
V11110,UK,s_c10_f43,2005,9883.0
V11110,UK,s_c10_f43,2006,11752.0
V11110,UK,s_c10_f43,2007,10080.0
V11110,UK,s_c10_f43,2008,27626.0
V11110,UK,s_c10_f43,2009,26104.0
V11110,UK,s_c10_f43,2010,24345.0
V11110,UK,s_c10_f43,2011,24180.0
V11110,UK,s_c10_f43,2012,24775.0
V11110,UK,s_c10_f43,2013,24631.0
V11110,UK,s_c10_f43,2014,24846.0
V11110,UK,s_c10_f43,2015,25256.0
V11110,UK,s_c10_f43,2016,25451.0
V11110,UK,s_c10_f43,2017,25586.0
V11110,UK,s_c10_f43,2018,25305.0
V11110,AT,sm_c10_f43,2005,8393.0
V11110,AT,sm_c10_f43,2006,8327.0
V11110,AT,sm_c10_f43,2007,8517.0
V11110,AT,sm_c10_f43,2008,8723.0
V11110,AT,sm_c10_f43,2009,8662.0
V11110,AT,sm_c10_f43,2010,8646.0
V11110,AT,sm_c10_f43,2011,8751.0
V11110,AT,sm_c10_f43,2012,8795.0
V11110,AT,sm_c10_f43,2013,8660.0
V11110,AT,sm_c10_f43,2014,8761.0
V11110,AT,sm_c10_f43,2015,8670.0
V11110,AT,sm_c10_f43,2016,8707.0
V11110,AT,sm_c10_f43,2017,8691.0
V11110,AT,sm_c10_f43,2018,8584.0
V11110,AT,sm_c10_f43,2019,8701.0
V11110,BA,sm_c10_f43,2011,952.0
V11110,BA,sm_c10_f43,2012,1200.0
V11110,BA,sm_c10_f43,2013,1313.0
V11110,BA,sm_c10_f43,2014,1446.0
V11110,BA,sm_c10_f43,2015,1316.0
V11110,BA,sm_c10_f43,2016,1386.0
V11110,BA,sm_c10_f43,2017,1787.0
V11110,BA,sm_c10_f43,2018,1709.0
V11110,BA,sm_c10_f43,2019,1799.0
V11110,BE,sm_c10_f43,2005,2128.0
V11110,BE,sm_c10_f43,2006,2737.0
V11110,BE,sm_c10_f43,2007,1631.0
V11110,BE,sm_c10_f43,2008,6179.0
V11110,BE,sm_c10_f43,2009,7124.0
V11110,BE,sm_c10_f43,2010,7262.0
V11110,BE,sm_c10_f43,2011,7322.0
V11110,BE,sm_c10_f43,2012,7070.0
V11110,BE,sm_c10_f43,2013,7052.0
V11110,BE,sm_c10_f43,2014,6715.0
V11110,BE,sm_c10_f43,2015,6413.0
V11110,BE,sm_c10_f43,2016,6514.0
V11110,BE,sm_c10_f43,2017,6602.0
V11110,BE,sm_c10_f43,2018,6028.0
V11110,BE,sm_c10_f43,2019,6187.0
V11110,BG,sm_c10_f43,2005,7556.0
V11110,BG,sm_c10_f43,2006,8021.0
V11110,BG,sm_c10_f43,2007,8520.0
V11110,BG,sm_c10_f43,2008,9131.0
V11110,BG,sm_c10_f43,2009,8539.0
V11110,BG,sm_c10_f43,2010,5063.0
V11110,BG,sm_c10_f43,2011,7146.0
V11110,BG,sm_c10_f43,2012,6907.0
V11110,BG,sm_c10_f43,2013,6826.0
V11110,BG,sm_c10_f43,2014,6753.0
V11110,BG,sm_c10_f43,2015,6745.0
V11110,BG,sm_c10_f43,2016,6604.0
V11110,BG,sm_c10_f43,2017,6966.0
V11110,BG,sm_c10_f43,2018,6563.0
V11110,BG,sm_c10_f43,2019,6883.0
V11110,CH,sm_c10_f43,2009,11057.0
V11110,CH,sm_c10_f43,2010,10968.0
V11110,CH,sm_c10_f43,2011,10815.0
V11110,CH,sm_c10_f43,2012,10672.0
V11110,CH,sm_c10_f43,2013,11629.0
V11110,CH,sm_c10_f43,2014,11785.0
V11110,CH,sm_c10_f43,2015,11731.0
V11110,CH,sm_c10_f43,2016,11579.0
V11110,CH,sm_c10_f43,2017,11569.0
V11110,CH,sm_c10_f43,2018,11444.0
V11110,CH,sm_c10_f43,2019,11487.0
V11110,CY,sm_c10_f43,2005,209.0
V11110,CY,sm_c10_f43,2006,270.0
V11110,CY,sm_c10_f43,2007,408.0
V11110,CY,sm_c10_f43,2008,896.0
V11110,CY,sm_c10_f43,2009,881.0
V11110,CY,sm_c10_f43,2010,846.0
V11110,CY,sm_c10_f43,2011,744.0
V11110,CY,sm_c10_f43,2012,649.0
V11110,CY,sm_c10_f43,2013,449.0
V11110,CY,sm_c10_f43,2014,561.0
V11110,CY,sm_c10_f43,2015,478.0
V11110,CY,sm_c10_f43,2016,596.0
V11110,CY,sm_c10_f43,2017,708.0
V11110,CY,sm_c10_f43,2018,764.0
V11110,CY,sm_c10_f43,2019,790.0
V11110,CZ,sm_c10_f43,2005,12909.0
V11110,CZ,sm_c10_f43,2006,12956.0
V11110,CZ,sm_c10_f43,2007,13164.0
V11110,CZ,sm_c10_f43,2008,13251.0
V11110,CZ,sm_c10_f43,2009,13127.0
V11110,CZ,sm_c10_f43,2010,12348.0
V11110,CZ,sm_c10_f43,2011,12040.0
V11110,CZ,sm_c10_f43,2012,11740.0
V11110,CZ,sm_c10_f43,2013,11404.0
V11110,CZ,sm_c10_f43,2014,11220.0
V11110,CZ,sm_c10_f43,2015,11300.0
V11110,CZ,sm_c10_f43,2016,11222.0
V11110,CZ,sm_c10_f43,2017,11255.0
V11110,CZ,sm_c10_f43,2018,11342.0
V11110,CZ,sm_c10_f43,2019,11268.0
V11110,DE,sm_c10_f43,2005,44287.0
V11110,DE,sm_c10_f43,2006,30144.0
V11110,DE,sm_c10_f43,2007,41253.0
V11110,DE,sm_c10_f43,2008,84048.0
V11110,DE,sm_c10_f43,2009,81163.0
V11110,DE,sm_c10_f43,2010,90150.0
V11110,DE,sm_c10_f43,2011,97203.0
V11110,DE,sm_c10_f43,2012,95373.0
V11110,DE,sm_c10_f43,2013,99245.0
V11110,DE,sm_c10_f43,2014,100017.0
V11110,DE,sm_c10_f43,2015,97678.0
V11110,DE,sm_c10_f43,2016,100301.0
V11110,DE,sm_c10_f43,2017,97126.0
V11110,DE,sm_c10_f43,2018,98527.0
V11110,DE,sm_c10_f43,2019,103214.0
V11110,DK,sm_c10_f43,2005,2303.0
V11110,DK,sm_c10_f43,2006,2317.0
V11110,DK,sm_c10_f43,2007,2192.0
V11110,DK,sm_c10_f43,2008,5935.0
V11110,DK,sm_c10_f43,2009,4865.0
V11110,DK,sm_c10_f43,2010,4513.0
V11110,DK,sm_c10_f43,2011,5203.0
V11110,DK,sm_c10_f43,2012,5120.0
V11110,DK,sm_c10_f43,2013,5073.0
V11110,DK,sm_c10_f43,2014,5170.0
V11110,DK,sm_c10_f43,2015,5209.0
V11110,DK,sm_c10_f43,2016,4697.0
V11110,DK,sm_c10_f43,2017,4707.0
V11110,DK,sm_c10_f43,2018,4876.0
V11110,DK,sm_c10_f43,2019,4753.0
V11110,EE,sm_c10_f43,2005,1896.0
V11110,EE,sm_c10_f43,2006,2065.0
V11110,EE,sm_c10_f43,2007,2249.0
V11110,EE,sm_c10_f43,2008,2195.0
V11110,EE,sm_c10_f43,2009,1815.0
V11110,EE,sm_c10_f43,2010,1500.0
V11110,EE,sm_c10_f43,2011,1611.0
V11110,EE,sm_c10_f43,2012,1668.0
V11110,EE,sm_c10_f43,2013,1715.0
V11110,EE,sm_c10_f43,2014,1678.0
V11110,EE,sm_c10_f43,2015,1841.0
V11110,EE,sm_c10_f43,2016,1840.0
V11110,EE,sm_c10_f43,2017,1871.0
V11110,EE,sm_c10_f43,2018,1882.0
V11110,EE,sm_c10_f43,2019,2007.0
V11110,EL,sm_c10_f43,2008,2130.0
V11110,EL,sm_c10_f43,2009,4528.0
V11110,EL,sm_c10_f43,2010,3758.0
V11110,EL,sm_c10_f43,2011,3647.0
V11110,EL,sm_c10_f43,2012,3870.0
V11110,EL,sm_c10_f43,2013,2950.0
V11110,EL,sm_c10_f43,2014,4239.0
V11110,EL,sm_c10_f43,2015,3848.0
V11110,EL,sm_c10_f43,2016,3827.0
V11110,EL,sm_c10_f43,2017,3969.0
V11110,EL,sm_c10_f43,2018,4650.0
V11110,EL,sm_c10_f43,2019,4709.0
V11110,ES,sm_c10_f43,2005,25073.0
V11110,ES,sm_c10_f43,2006,21663.0
V11110,ES,sm_c10_f43,2007,20706.0
V11110,ES,sm_c10_f43,2008,27554.0
V11110,ES,sm_c10_f43,2009,23226.0
V11110,ES,sm_c10_f43,2010,40438.0
V11110,ES,sm_c10_f43,2011,35147.0
V11110,ES,sm_c10_f43,2012,29488.0
V11110,ES,sm_c10_f43,2013,27212.0
V11110,ES,sm_c10_f43,2014,25078.0
V11110,ES,sm_c10_f43,2015,26486.0
V11110,ES,sm_c10_f43,2016,28652.0
V11110,ES,sm_c10_f43,2017,30392.0
V11110,ES,sm_c10_f43,2018,32093.0
V11110,ES,sm_c10_f43,2019,33408.0
V11110,EU27_2007,sm_c10_f43,2005,199965.0
V11110,EU27_2007,sm_c10_f43,2006,186723.0
V11110,EU27_2007,sm_c10_f43,2007,221541.0
V11110,EU27_2007,sm_c10_f43,2008,248219.0
V11110,EU27_2007,sm_c10_f43,2009,240441.0
V11110,EU27_2007,sm_c10_f43,2010,403568.43
V11110,EU27_2020,sm_c10_f43,2011,341998.0
V11110,EU27_2020,sm_c10_f43,2012,347743.0
V11110,EU27_2020,sm_c10_f43,2013,346497.0
V11110,EU27_2020,sm_c10_f43,2014,351501.0
V11110,EU27_2020,sm_c10_f43,2015,359414.0
V11110,EU27_2020,sm_c10_f43,2016,352655.0
V11110,EU27_2020,sm_c10_f43,2017,341605.0
V11110,EU27_2020,sm_c10_f43,2018,353708.0
V11110,EU27_2020,sm_c10_f43,2019,389274.0
V11110,EU28,sm_c10_f43,2011,375700.0
V11110,EU28,sm_c10_f43,2012,396796.0
V11110,EU28,sm_c10_f43,2013,401348.0
V11110,EU28,sm_c10_f43,2014,391316.0
V11110,EU28,sm_c10_f43,2015,398991.0
V11110,EU28,sm_c10_f43,2016,392718.0
V11110,EU28,sm_c10_f43,2017,388048.0
V11110,EU28,sm_c10_f43,2018,387714.0
V11110,EU_V,sm_c10_f43,2008,341707.0
V11110,FI,sm_c10_f43,2005,1345.0
V11110,FI,sm_c10_f43,2006,4069.0
V11110,FI,sm_c10_f43,2007,4791.0
V11110,FI,sm_c10_f43,2008,4930.0
V11110,FI,sm_c10_f43,2009,4751.0
V11110,FI,sm_c10_f43,2010,4691.0
V11110,FI,sm_c10_f43,2011,4818.0
V11110,FI,sm_c10_f43,2012,4864.0
V11110,FI,sm_c10_f43,2013,4183.0
V11110,FI,sm_c10_f43,2014,5044.0
V11110,FI,sm_c10_f43,2015,5044.0
V11110,FI,sm_c10_f43,2016,5061.0
V11110,FI,sm_c10_f43,2017,5128.0
V11110,FI,sm_c10_f43,2018,5199.0
V11110,FI,sm_c10_f43,2019,5259.0
V11110,FR,sm_c10_f43,2005,19620.0
V11110,FR,sm_c10_f43,2006,19945.0
V11110,FR,sm_c10_f43,2007,19448.0
V11110,FR,sm_c10_f43,2009,38159.0
V11110,FR,sm_c10_f43,2010,35092.0
V11110,FR,sm_c10_f43,2011,38165.0
V11110,FR,sm_c10_f43,2012,37499.0
V11110,FR,sm_c10_f43,2013,35535.0
V11110,FR,sm_c10_f43,2014,34288.0
V11110,FR,sm_c10_f43,2015,33950.0
V11110,FR,sm_c10_f43,2016,34962.0
V11110,FR,sm_c10_f43,2017,30356.0
V11110,FR,sm_c10_f43,2018,25689.0
V11110,FR,sm_c10_f43,2019,36954.0
V11110,HR,sm_c10_f43,2008,4630.0
V11110,HR,sm_c10_f43,2009,4465.0
V11110,HR,sm_c10_f43,2010,4076.0
V11110,HR,sm_c10_f43,2011,3774.0
V11110,HR,sm_c10_f43,2012,3676.0
V11110,HR,sm_c10_f43,2013,3567.0
V11110,HR,sm_c10_f43,2014,3453.0
V11110,HR,sm_c10_f43,2015,3622.0
V11110,HR,sm_c10_f43,2016,3662.0
V11110,HR,sm_c10_f43,2017,3799.0
V11110,HR,sm_c10_f43,2018,3848.0
V11110,HR,sm_c10_f43,2019,4124.0
V11110,HU,sm_c10_f43,2005,8045.0
V11110,HU,sm_c10_f43,2006,8230.0
V11110,HU,sm_c10_f43,2007,8034.0
V11110,HU,sm_c10_f43,2008,8498.0
V11110,HU,sm_c10_f43,2009,7781.0
V11110,HU,sm_c10_f43,2010,7437.0
V11110,HU,sm_c10_f43,2011,7409.0
V11110,HU,sm_c10_f43,2012,7343.0
V11110,HU,sm_c10_f43,2013,7138.0
V11110,HU,sm_c10_f43,2014,7409.0
V11110,HU,sm_c10_f43,2015,7716.0
V11110,HU,sm_c10_f43,2016,7856.0
V11110,HU,sm_c10_f43,2017,7944.0
V11110,HU,sm_c10_f43,2018,8179.0
V11110,HU,sm_c10_f43,2019,8066.0
V11110,IE,sm_c10_f43,2005,584.0
V11110,IE,sm_c10_f43,2006,663.0
V11110,IE,sm_c10_f43,2007,665.0
V11110,IE,sm_c10_f43,2008,3542.0
V11110,IE,sm_c10_f43,2009,2628.0
V11110,IE,sm_c10_f43,2010,1982.0
V11110,IE,sm_c10_f43,2011,1881.0
V11110,IE,sm_c10_f43,2012,1806.0
V11110,IE,sm_c10_f43,2013,1875.0
V11110,IE,sm_c10_f43,2014,2027.0
V11110,IE,sm_c10_f43,2015,1794.0
V11110,IE,sm_c10_f43,2016,1995.0
V11110,IE,sm_c10_f43,2017,2253.0
V11110,IE,sm_c10_f43,2018,1428.0
V11110,IE,sm_c10_f43,2019,2297.0
V11110,IS,sm_c10_f43,2015,353.0
V11110,IS,sm_c10_f43,2016,385.0
V11110,IS,sm_c10_f43,2017,404.0
V11110,IS,sm_c10_f43,2018,424.0
V11110,IS,sm_c10_f43,2019,399.0
V11110,IT,sm_c10_f43,2005,40937.0
V11110,IT,sm_c10_f43,2006,42599.0
V11110,IT,sm_c10_f43,2007,42767.0
V11110,IT,sm_c10_f43,2008,89160.0
V11110,IT,sm_c10_f43,2009,82583.0
V11110,IT,sm_c10_f43,2010,78512.0
V11110,IT,sm_c10_f43,2011,74655.0
V11110,IT,sm_c10_f43,2012,70581.0
V11110,IT,sm_c10_f43,2013,67235.0
V11110,IT,sm_c10_f43,2014,64717.0
V11110,IT,sm_c10_f43,2015,64013.0
V11110,IT,sm_c10_f43,2016,65265.0
V11110,IT,sm_c10_f43,2017,63969.0
V11110,IT,sm_c10_f43,2018,64549.0
V11110,IT,sm_c10_f43,2019,64514.0
V11110,LT,sm_c10_f43,2005,3487.0
V11110,LT,sm_c10_f43,2006,3736.0
V11110,LT,sm_c10_f43,2007,3918.0
V11110,LT,sm_c10_f43,2008,3900.0
V11110,LT,sm_c10_f43,2009,3228.0
V11110,LT,sm_c10_f43,2010,2922.0
V11110,LT,sm_c10_f43,2011,3046.0
V11110,LT,sm_c10_f43,2012,3143.0
V11110,LT,sm_c10_f43,2013,3246.0
V11110,LT,sm_c10_f43,2014,3359.0
V11110,LT,sm_c10_f43,2015,3445.0
V11110,LT,sm_c10_f43,2016,3388.0
V11110,LT,sm_c10_f43,2017,3402.0
V11110,LT,sm_c10_f43,2018,3351.0
V11110,LT,sm_c10_f43,2019,3432.0
V11110,LU,sm_c10_f43,2005,162.0
V11110,LU,sm_c10_f43,2006,176.0
V11110,LU,sm_c10_f43,2007,178.0
V11110,LU,sm_c10_f43,2008,806.0
V11110,LU,sm_c10_f43,2009,820.0
V11110,LU,sm_c10_f43,2010,801.0
V11110,LU,sm_c10_f43,2011,787.0
V11110,LU,sm_c10_f43,2012,800.0
V11110,LU,sm_c10_f43,2013,813.0
V11110,LU,sm_c10_f43,2014,787.0
V11110,LU,sm_c10_f43,2015,821.0
V11110,LU,sm_c10_f43,2016,813.0
V11110,LU,sm_c10_f43,2017,820.0
V11110,LU,sm_c10_f43,2018,835.0
V11110,LU,sm_c10_f43,2019,862.0
V11110,LV,sm_c10_f43,2005,2523.0
V11110,LV,sm_c10_f43,2006,2750.0
V11110,LV,sm_c10_f43,2007,2767.0
V11110,LV,sm_c10_f43,2008,2865.0
V11110,LV,sm_c10_f43,2009,2040.0
V11110,LV,sm_c10_f43,2010,2053.0
V11110,LV,sm_c10_f43,2011,2089.0
V11110,LV,sm_c10_f43,2012,2129.0
V11110,LV,sm_c10_f43,2013,2242.0
V11110,LV,sm_c10_f43,2014,2251.0
V11110,LV,sm_c10_f43,2015,2224.0
V11110,LV,sm_c10_f43,2016,2087.0
V11110,LV,sm_c10_f43,2017,2206.0
V11110,LV,sm_c10_f43,2018,2322.0
V11110,LV,sm_c10_f43,2019,2217.0
V11110,MK,sm_c10_f43,2011,1380.0
V11110,MK,sm_c10_f43,2012,1420.0
V11110,MK,sm_c10_f43,2013,1427.0
V11110,MK,sm_c10_f43,2014,1362.0
V11110,MK,sm_c10_f43,2015,1422.0
V11110,MK,sm_c10_f43,2016,1372.0
V11110,MK,sm_c10_f43,2017,1089.0
V11110,MK,sm_c10_f43,2018,1061.0
V11110,MK,sm_c10_f43,2019,1086.0
V11110,MT,sm_c10_f43,2008,122.0
V11110,MT,sm_c10_f43,2009,178.0
V11110,MT,sm_c10_f43,2010,135.0
V11110,MT,sm_c10_f43,2011,153.0
V11110,MT,sm_c10_f43,2012,165.0
V11110,MT,sm_c10_f43,2013,176.0
V11110,MT,sm_c10_f43,2014,153.0
V11110,MT,sm_c10_f43,2015,151.0
V11110,MT,sm_c10_f43,2016,152.0
V11110,MT,sm_c10_f43,2017,105.0
V11110,MT,sm_c10_f43,2018,144.0
V11110,MT,sm_c10_f43,2019,186.0
V11110,NL,sm_c10_f43,2005,5209.0
V11110,NL,sm_c10_f43,2006,5279.0
V11110,NL,sm_c10_f43,2007,5084.0
V11110,NL,sm_c10_f43,2008,11270.0
V11110,NL,sm_c10_f43,2009,11699.0
V11110,NL,sm_c10_f43,2010,10103.0
V11110,NL,sm_c10_f43,2011,10260.0
V11110,NL,sm_c10_f43,2012,10001.0
V11110,NL,sm_c10_f43,2013,9625.0
V11110,NL,sm_c10_f43,2014,9015.0
V11110,NL,sm_c10_f43,2015,8818.0
V11110,NL,sm_c10_f43,2016,8806.0
V11110,NL,sm_c10_f43,2017,8874.0
V11110,NL,sm_c10_f43,2018,9138.0
V11110,NL,sm_c10_f43,2019,9164.0
V11110,NO,sm_c10_f43,2005,1928.0
V11110,NO,sm_c10_f43,2006,2083.0
V11110,NO,sm_c10_f43,2007,4363.0
V11110,NO,sm_c10_f43,2008,5028.0
V11110,NO,sm_c10_f43,2009,5003.0
V11110,NO,sm_c10_f43,2010,4937.0
V11110,NO,sm_c10_f43,2011,4988.0
V11110,NO,sm_c10_f43,2012,5137.0
V11110,NO,sm_c10_f43,2013,5237.0
V11110,NO,sm_c10_f43,2014,5363.0
V11110,NO,sm_c10_f43,2015,5415.0
V11110,NO,sm_c10_f43,2016,5393.0
V11110,NO,sm_c10_f43,2017,5547.0
V11110,NO,sm_c10_f43,2018,5357.0
V11110,NO,sm_c10_f43,2019,5692.0
V11110,PL,sm_c10_f43,2005,17644.0
V11110,PL,sm_c10_f43,2006,17473.0
V11110,PL,sm_c10_f43,2007,17742.0
V11110,PL,sm_c10_f43,2008,20620.0
V11110,PL,sm_c10_f43,2009,18764.0
V11110,PL,sm_c10_f43,2010,19884.0
V11110,PL,sm_c10_f43,2011,21365.0
V11110,PL,sm_c10_f43,2012,21867.0
V11110,PL,sm_c10_f43,2013,21927.0
V11110,PL,sm_c10_f43,2014,21788.0
V11110,PL,sm_c10_f43,2015,20946.0
V11110,PL,sm_c10_f43,2016,21209.0
V11110,PL,sm_c10_f43,2017,20036.0
V11110,PL,sm_c10_f43,2018,29229.0
V11110,PL,sm_c10_f43,2019,29914.0
V11110,PT,sm_c10_f43,2005,16547.0
V11110,PT,sm_c10_f43,2006,16706.0
V11110,PT,sm_c10_f43,2007,16783.0
V11110,PT,sm_c10_f43,2008,16538.0
V11110,PT,sm_c10_f43,2009,15349.0
V11110,PT,sm_c10_f43,2010,14406.0
V11110,PT,sm_c10_f43,2011,13617.0
V11110,PT,sm_c10_f43,2012,11978.0
V11110,PT,sm_c10_f43,2013,11131.0
V11110,PT,sm_c10_f43,2014,11106.0
V11110,PT,sm_c10_f43,2015,11377.0
V11110,PT,sm_c10_f43,2016,11552.0
V11110,PT,sm_c10_f43,2017,11786.0
V11110,PT,sm_c10_f43,2018,12224.0
V11110,PT,sm_c10_f43,2019,12673.0
V11110,RO,sm_c10_f43,2005,13476.0
V11110,RO,sm_c10_f43,2006,14703.0
V11110,RO,sm_c10_f43,2007,15817.0
V11110,RO,sm_c10_f43,2008,15443.0
V11110,RO,sm_c10_f43,2009,14928.0
V11110,RO,sm_c10_f43,2010,13284.0
V11110,RO,sm_c10_f43,2011,14502.0
V11110,RO,sm_c10_f43,2012,14120.0
V11110,RO,sm_c10_f43,2013,14092.0
V11110,RO,sm_c10_f43,2014,13625.0
V11110,RO,sm_c10_f43,2015,13574.0
V11110,RO,sm_c10_f43,2016,13736.0
V11110,RO,sm_c10_f43,2017,13377.0
V11110,RO,sm_c10_f43,2018,13350.0
V11110,RO,sm_c10_f43,2019,13907.0
V11110,RS,sm_c10_f43,2016,3303.0
V11110,RS,sm_c10_f43,2017,3403.0
V11110,RS,sm_c10_f43,2018,3557.0
V11110,RS,sm_c10_f43,2019,3607.0
V11110,SE,sm_c10_f43,2005,1727.0
V11110,SE,sm_c10_f43,2006,3665.0
V11110,SE,sm_c10_f43,2007,3758.0
V11110,SE,sm_c10_f43,2008,7709.0
V11110,SE,sm_c10_f43,2009,7855.0
V11110,SE,sm_c10_f43,2010,8004.0
V11110,SE,sm_c10_f43,2011,8223.0
V11110,SE,sm_c10_f43,2012,8209.0
